Transaction_ID,Date,Product_ID,Region_ID,Sales_Rep_ID,Customer_ID,Units_Sold,Unit_Price,Revenue,Calculated_Revenue
TXN00324,2025-06-29,P006,R03,SR021,C018,57,28.96,1650.72,1650.72
TXN00325,2024-12-21,P007,R06,SR018,C061,56,42.5,2380.0,2380.0
TXN00326,2024-10-05,P005,R02,SR026,C101,80,65.69,5255.2,5255.2
TXN00327,2025-02-13,P002,R02,SR020,C071,79,59.61,4709.19,4709.19
TXN00328,2025-10-14,P001,R01,SR007,C022,111,39.97,4436.67,4436.67
TXN00329,2025-01-19,P004,R01,SR025,C043,49,47.8,2342.2,2342.2
TXN00330,2025-02-10,P006,R01,SR007,C067,90,28.72,2584.8,2584.7999999999997
TXN00331,2025-10-19,P002,R02,SR002,C034,98,54.54,5344.92,5344.92
TXN00332,2025-02-09,P005,R03,SR009,C052,24,70.93,1702.32,1702.3200000000002
TXN00333,2024-06-04,P002,R02,SR020,C069,48,54.54,2617.92,2617.92
TXN00334,2025-07-26,P007,R01,SR001,C067,129,44.44,5732.76,5732.759999999999
TXN00335,2025-01-19,P008,R03,SR021,C024,27,32.94,889.38,889.3799999999999
TXN00336,2025-04-22,P005,R06,SR018,C062,29,67.88,1968.52,1968.52
TXN00337,2024-04-22,P005,R05,SR005,C084,125,68.39,8548.75,8548.75
TXN00338,2024-09-16,P005,R01,SR019,C013,111,68.43,7595.73,7595.7300000000005
TXN00339,2024-06-23,P003,R03,SR021,C037,123,32.61,4011.03,4011.0299999999997
TXN00340,2025-11-14,P005,R06,SR030,C110,52,65.75,3419.0,3419.0
TXN00341,2025-07-04,P001,R06,SR024,C001,57,37.51,2138.07,2138.0699999999997
TXN00342,2024-12-25,P001,R02,SR014,C092,40,41.05,1642.0,1642.0
TXN00343,2024-11-01,P002,R01,SR001,C055,67,56.23,3767.41,3767.41
TXN00344,2025-02-12,P001,R02,SR020,C090,82,39.24,3217.68,3217.6800000000003
TXN00345,2025-08-30,P003,R04,SR028,C010,119,34.69,4128.11,4128.11
TXN00346,2024-06-11,P002,R04,SR028,C080,148,54.11,8008.28,8008.28
TXN00347,2024-10-05,P002,R02,SR014,C092,42,55.74,2341.08,2341.08
TXN00348,2024-06-28,P003,R05,SR023,C068,54,35.76,1931.04,1931.04
TXN00349,2025-01-26,P003,R06,SR024,C066,97,34.67,3362.99,3362.9900000000002
TXN00350,2025-04-28,P001,R03,SR009,C018,69,41.22,2844.18,2844.18
TXN00351,2025-04-21,P005,R06,SR018,C044,54,64.73,3495.42,3495.42
TXN00352,2024-01-27,P003,R01,SR001,C027,45,33.36,1501.2,1501.2
TXN00353,2024-05-22,P004,R03,SR003,C018,69,50.16,3461.04,3461.04
TXN00354,2024-08-28,P001,R01,SR019,C017,55,40.69,2237.95,2237.95
TXN00355,2024-03-31,P008,R06,SR012,C050,25,33.23,830.75,830.7499999999999
TXN00356,2024-04-19,P004,R01,SR013,C111,151,47.94,7238.94,7238.94
TXN00357,2024-04-21,P002,R02,SR020,C042,139,53.42,7425.38,7425.38
TXN00358,2024-04-23,P001,R06,SR018,C001,59,37.94,2238.46,2238.46
TXN00359,2024-07-05,P006,R03,SR021,C025,34,30.55,1038.7,1038.7
TXN00360,2024-09-23,P003,R06,SR030,C086,83,31.74,2634.42,2634.42
TXN00361,2025-04-24,P007,R06,SR006,C106,45,43.46,1955.7,1955.7
TXN00362,2024-06-11,P008,R02,SR014,C097,26,32.57,846.82,846.82
TXN00363,2024-05-17,P002,R06,SR006,C099,56,53.72,3008.32,3008.3199999999997
TXN00364,2025-01-13,P005,R06,SR030,C016,75,69.92,5244.0,5244.0
TXN00365,2025-09-04,P004,R03,SR009,C109,36,50.96,1834.56,1834.56
TXN00366,2024-05-14,P005,R03,SR015,C054,45,68.0,3060.0,3060.0
TXN00367,2024-05-07,P005,R01,SR019,C067,110,70.17,7718.7,7718.7
TXN00368,2024-03-13,P005,R03,SR027,C009,52,70.14,3647.28,3647.28
TXN00369,2025-10-30,P005,R03,SR015,C003,38,66.2,2515.6,2515.6
TXN00370,2024-12-11,P001,R01,SR007,C067,152,42.3,6429.6,6429.599999999999
TXN00371,2024-08-30,P007,R05,SR005,C038,47,43.64,2051.08,2051.08
TXN00372,2024-08-02,P001,R04,SR022,C104,87,39.54,3439.98,3439.98
TXN00373,2024-09-13,P002,R03,SR021,C009,45,58.76,2644.2,2644.2
TXN00374,2025-02-21,P006,R03,SR021,C019,56,27.38,1533.28,1533.28
TXN00375,2024-04-19,P001,R04,SR028,C091,122,39.96,4875.12,4875.12
TXN00376,2025-03-27,P003,R06,SR024,C098,94,33.27,3127.38,3127.38
TXN00377,2025-07-30,P005,R05,SR011,C081,145,66.94,9706.3,9706.3
TXN00378,2024-03-12,P002,R01,SR025,C022,122,58.13,7091.86,7091.860000000001
TXN00379,2024-04-30,P003,R02,SR026,C026,61,34.98,2133.78,2133.7799999999997
TXN00380,2024-11-22,P007,R01,SR013,C119,33,42.6,1405.8,1405.8
TXN00381,2025-04-25,P002,R03,SR009,C006,57,54.32,3096.24,3096.2400000000002
TXN00382,2025-03-21,P002,R05,SR029,C107,93,57.04,5304.72,5304.72
TXN00383,2025-08-07,P007,R05,SR029,C032,98,43.6,4272.8,4272.8
TXN00384,2025-10-31,P002,R01,SR007,C043,45,56.1,2524.5,2524.5
TXN00385,2025-02-27,P008,R04,SR010,C046,19,31.06,590.14,590.14
TXN00386,2024-05-16,P005,R04,SR004,C048,52,68.48,3560.96,3560.96
TXN00387,2025-12-30,P002,R01,SR007,C111,120,53.2,6384.0,6384.0
TXN00388,2024-08-30,P005,R03,SR009,C009,42,66.87,2808.54,2808.54
TXN00389,2025-01-29,P006,R01,SR001,C027,47,28.71,1349.37,1349.3700000000001
TXN00390,2025-06-11,P002,R02,SR002,C042,179,51.98,9304.42,9304.42
TXN00391,2024-02-19,P001,R05,SR023,C056,77,41.47,3193.19,3193.19
TXN00392,2024-05-14,P001,R01,SR013,C031,156,41.36,6452.16,6452.16
TXN00393,2024-02-26,P001,R04,SR022,C029,34,41.86,1423.24,1423.24
TXN00394,2024-03-11,P008,R04,SR004,C091,76,32.87,2498.12,2498.12
TXN00395,2025-06-23,P008,R01,SR007,C012,34,31.09,1057.06,1057.06
TXN00396,2025-01-05,P006,R01,SR025,C013,129,29.76,3839.04,3839.0400000000004
TXN00397,2024-07-31,P006,R01,SR001,C022,91,29.7,2702.7,2702.7
TXN00398,2025-02-08,P008,R01,SR013,C017,44,32.75,1441.0,1441.0
TXN00399,2025-09-12,P001,R01,SR013,C022,105,41.49,4356.45,4356.45
TXN00400,2024-02-15,P001,R05,SR029,C084,163,39.68,6467.84,6467.84
TXN00401,2025-08-20,P007,R02,SR008,C101,96,43.36,4162.56,4162.5599999999995
TXN00402,2024-07-19,P002,R05,SR029,C093,65,53.51,3478.15,3478.15
TXN00403,2024-06-22,P001,R03,SR003,C019,109,39.1,4261.9,4261.900000000001
TXN00404,2024-03-14,P007,R06,SR030,C077,78,44.6,3478.8,3478.8
TXN00405,2024-08-04,P003,R05,SR011,C084,141,34.45,4857.45,4857.450000000001
TXN00406,2025-10-04,P002,R05,SR005,C020,108,52.37,5655.96,5655.96
TXN00407,2024-04-25,P002,R01,SR019,C012,78,55.17,4303.26,4303.26
TXN00408,2024-12-14,P008,R06,SR012,C021,48,33.15,1591.2,1591.1999999999998
TXN00409,2025-02-19,P004,R05,SR023,C032,111,48.41,5373.51,5373.509999999999
TXN00410,2024-12-19,P001,R01,SR001,C027,49,39.91,1955.59,1955.59
TXN00411,2024-04-09,P003,R01,SR013,C017,55,36.66,2016.3,2016.2999999999997
TXN00412,2024-11-12,P006,R03,SR003,C109,46,29.26,1345.96,1345.96
TXN00413,2024-04-09,P008,R02,SR026,C069,40,30.37,1214.8,1214.8
TXN00414,2024-07-06,P001,R01,SR013,C060,136,41.04,5581.44,5581.44
TXN00415,2024-12-20,P001,R05,SR005,C114,54,40.68,2196.72,2196.72
TXN00416,2024-03-15,P005,R04,SR004,C100,64,70.74,4527.36,4527.36
TXN00417,2025-10-10,P002,R01,SR013,C013,139,54.35,7554.65,7554.650000000001
TXN00418,2025-11-21,P004,R05,SR029,C056,32,49.68,1589.76,1589.76
TXN00419,2024-05-20,P006,R03,SR003,C025,40,28.82,1152.8,1152.8
TXN00420,2025-05-06,P001,R01,SR013,C013,183,38.93,7124.19,7124.19
TXN00421,2025-02-16,P005,R02,SR014,C075,110,70.4,7744.0,7744.000000000001
TXN00422,2025-05-10,P002,R03,SR003,C018,97,55.53,5386.41,5386.41
TXN00423,2024-09-29,P007,R06,SR018,C076,38,42.34,1608.92,1608.92
TXN00424,2024-01-27,P003,R01,SR019,C111,171,37.68,6443.28,6443.28
TXN00425,2024-12-18,P005,R03,SR027,C030,59,69.54,4102.86,4102.860000000001
TXN00426,2024-05-28,P006,R01,SR025,C017,65,28.32,1840.8,1840.8
TXN00427,2025-09-22,P005,R01,SR025,C067,106,70.17,7438.02,7438.02
TXN00428,2024-03-21,P007,R03,SR015,C082,53,43.03,2280.59,2280.59
TXN00429,2025-10-01,P001,R01,SR013,C088,76,40.68,3091.68,3091.68
TXN00430,2025-04-26,P006,R01,SR013,C060,110,28.76,3163.6,3163.6000000000004
TXN00431,2024-03-21,P001,R01,SR013,C031,140,41.16,5762.4,5762.4
TXN00432,2025-01-21,P008,R03,SR003,C037,77,31.41,2418.57,2418.57
TXN00433,2025-12-24,P005,R02,SR008,C058,65,69.16,4495.4,4495.4
TXN00434,2024-01-06,P002,R02,SR002,C101,141,54.51,7685.91,7685.91
TXN00435,2025-11-16,P001,R04,SR028,C100,88,40.45,3559.6,3559.6000000000004
TXN00436,2025-02-12,P001,R02,SR014,C097,40,39.3,1572.0,1572.0
TXN00437,2024-02-21,P008,R02,SR020,C069,34,32.65,1110.1,1110.1
TXN00438,2024-08-14,P003,R02,SR008,C071,63,33.15,2088.45,2088.45
TXN00439,2024-09-05,P006,R05,SR023,C115,141,30.7,4328.7,4328.7
TXN00440,2025-02-15,P005,R01,SR019,C055,61,67.15,4096.15,4096.150000000001
TXN00441,2024-06-17,P007,R05,SR023,C063,79,43.01,3397.79,3397.79
TXN00442,2024-10-13,P004,R04,SR028,C091,84,49.65,4170.6,4170.599999999999
TXN00443,2024-12-05,P008,R06,SR012,C079,79,32.59,2574.61,2574.61
TXN00444,2025-06-01,P004,R03,SR027,C053,90,49.08,4417.2,4417.2
TXN00445,2025-08-07,P001,R02,SR014,C090,65,39.25,2551.25,2551.25
TXN00446,2024-03-20,P001,R01,SR001,C055,91,42.05,3826.55,3826.5499999999997
TXN00447,2025-06-04,P007,R01,SR013,C022,98,40.87,4005.26,4005.2599999999998
TXN00448,2024-08-09,P004,R02,SR020,C069,44,48.48,2133.12,2133.12
TXN00449,2024-07-23,P008,R05,SR011,C115,116,33.27,3859.32,3859.32
TXN00450,2024-12-30,P001,R03,SR003,C082,108,41.03,4431.24,4431.24
TXN00451,2024-06-13,P002,R05,SR011,C117,89,55.46,4935.94,4935.9400000000005
TXN00452,2024-04-12,P006,R05,SR017,C038,48,30.34,1456.32,1456.32
TXN00453,2024-10-18,P004,R05,SR029,C117,54,49.94,2696.76,2696.7599999999998
TXN00454,2024-10-12,P001,R02,SR008,C097,47,40.63,1909.61,1909.6100000000001
TXN00455,2024-07-12,P008,R03,SR003,C109,34,33.76,1147.84,1147.84
TXN00456,2024-06-09,P005,R04,SR010,C039,92,67.56,6215.52,6215.52
TXN00457,2024-11-18,P008,R01,SR007,C094,38,32.97,1252.86,1252.86
TXN00458,2024-08-22,P004,R05,SR017,C093,66,48.54,3203.64,3203.64
TXN00459,2024-04-14,P005,R01,SR001,C088,54,65.18,3519.72,3519.7200000000003
TXN00460,2025-12-06,P006,R05,SR005,C038,41,29.42,1206.22,1206.22
TXN00461,2024-03-24,P006,R01,SR025,C055,55,30.4,1672.0,1672.0
TXN00462,2024-02-07,P002,R05,SR023,C056,60,56.4,3384.0,3384.0
TXN00463,2025-09-29,P007,R01,SR001,C111,89,43.51,3872.39,3872.39
TXN00464,2024-10-31,P002,R06,SR012,C087,78,55.15,4301.7,4301.7
TXN00465,2025-12-09,P005,R03,SR009,C072,27,66.7,1800.9,1800.9
TXN00466,2024-09-20,P004,R05,SR011,C063,70,53.28,3729.6,3729.6
TXN00467,2024-01-01,P001,R02,SR002,C092,58,38.05,2206.9,2206.8999999999996
TXN00468,2024-12-22,P001,R04,SR010,C040,101,41.1,4151.1,4151.1
TXN00469,2024-06-22,P001,R02,SR020,C042,154,41.21,6346.34,6346.34
TXN00470,2024-08-06,P001,R04,SR016,C005,86,39.12,3364.32,3364.3199999999997
TXN00471,2025-10-06,P008,R05,SR023,C032,83,33.37,2769.71,2769.7099999999996
TXN00472,2025-07-08,P008,R04,SR016,C100,45,31.81,1431.45,1431.45
TXN00473,2025-05-09,P006,R02,SR026,C092,73,30.69,2240.37,2240.37
TXN00474,2025-08-22,P007,R05,SR017,C115,115,42.41,4877.15,4877.15
TXN00475,2025-06-17,P006,R01,SR025,C055,54,29.63,1600.02,1600.02
TXN00476,2025-06-13,P001,R05,SR029,C081,162,40.02,6483.24,6483.240000000001
TXN00477,2025-07-11,P004,R01,SR007,C094,50,47.11,2355.5,2355.5
TXN00478,2024-03-03,P002,R02,SR014,C036,59,51.28,3025.52,3025.52
TXN00479,2024-12-14,P001,R01,SR007,C031,100,39.11,3911.0,3911.0
TXN00480,2024-06-30,P008,R04,SR010,C080,99,34.94,3459.06,3459.06
TXN00481,2024-12-31,P008,R01,SR019,C088,35,31.12,1089.2,1089.2
TXN00482,2025-07-08,P008,R01,SR007,C057,58,31.0,1798.0,1798.0
TXN00483,2025-03-29,P001,R01,SR019,C064,134,39.8,5333.2,5333.2
TXN00484,2024-08-25,P003,R04,SR016,C100,55,33.07,1818.85,1818.85
TXN00485,2024-02-26,P001,R01,SR007,C027,56,40.97,2294.32,2294.3199999999997
TXN00486,2024-01-15,P001,R05,SR029,C083,52,40.89,2126.28,2126.28
TXN00487,2024-08-14,P005,R02,SR008,C026,52,68.17,3544.84,3544.84
TXN00488,2024-07-23,P006,R03,SR015,C003,57,27.39,1561.23,1561.23
TXN00489,2025-08-10,P005,R04,SR028,C080,102,70.14,7154.28,7154.28
TXN00490,2024-12-13,P001,R02,SR020,C090,66,41.06,2709.96,2709.96
TXN00491,2025-09-22,P008,R04,SR022,C005,49,32.44,1589.56,1589.56
TXN00492,2025-03-20,P003,R01,SR001,C027,42,33.92,1424.64,1424.64
TXN00493,2024-11-20,P003,R01,SR019,C043,50,32.4,1620.0,1620.0
TXN00494,2025-08-10,P003,R01,SR025,C064,111,34.55,3835.05,3835.0499999999997
TXN00495,2024-01-04,P003,R04,SR010,C091,79,36.17,2857.43,2857.4300000000003
TXN00496,2024-12-07,P001,R06,SR024,C061,123,39.33,4837.59,4837.59
TXN00497,2024-09-17,P003,R06,SR024,C066,114,32.03,3651.42,3651.42
TXN00498,2025-06-05,P002,R05,SR029,C115,120,54.58,6549.6,6549.599999999999
TXN00499,2025-06-04,P002,R06,SR018,C118,44,55.78,2454.32,2454.32
TXN00500,2025-03-29,P006,R01,SR019,C088,64,28.57,1828.48,1828.48
TXN00501,2024-03-11,P007,R06,SR030,C076,60,44.85,2691.0,2691.0
TXN00502,2025-02-03,P002,R02,SR014,C058,102,55.44,5654.88,5654.88
TXN00503,2025-07-19,P003,R01,SR013,C094,78,35.7,2784.6,2784.6000000000004
TXN00504,2025-09-25,P001,R03,SR021,C054,98,38.06,3729.88,3729.88
TXN00505,2024-06-21,P002,R01,SR013,C060,117,60.27,7051.59,7051.59
TXN00506,2024-12-29,P001,R01,SR007,C013,130,39.51,5136.3,5136.3
TXN00507,2024-06-04,P007,R01,SR025,C067,120,41.17,4940.4,4940.400000000001
TXN00508,2024-03-07,P001,R06,SR024,C089,57,40.44,2305.08,2305.08
TXN00509,2024-09-04,P002,R01,SR007,C017,38,55.77,2119.26,2119.26
TXN00510,2025-05-22,P008,R02,SR002,C033,127,33.58,4264.66,4264.66
TXN00511,2025-02-26,P001,R01,SR001,C111,174,39.63,6895.62,6895.620000000001
TXN00512,2024-02-10,P002,R02,SR002,C075,184,56.21,10342.64,10342.64
TXN00513,2024-04-08,P008,R06,SR018,C066,62,32.74,2029.88,2029.88
TXN00514,2025-12-29,P001,R01,SR007,C012,65,38.53,2504.45,2504.4500000000003
TXN00515,2025-04-17,P002,R02,SR020,C108,96,50.69,4866.24,4866.24
TXN00516,2025-09-14,P005,R01,SR013,C017,32,68.77,2200.64,2200.64
TXN00517,2025-02-06,P002,R03,SR003,C014,140,52.26,7316.4,7316.4
TXN00518,2025-02-04,P002,R01,SR025,C022,130,57.12,7425.6,7425.599999999999
TXN00519,2024-11-14,P007,R04,SR022,C070,119,43.17,5137.23,5137.2300000000005
TXN00520,2024-12-16,P003,R03,SR027,C009,44,33.94,1493.36,1493.36
TXN00521,2024-01-31,P001,R02,SR026,C071,100,39.91,3991.0,3990.9999999999995
TXN00522,2025-07-04,P003,R01,SR007,C027,40,33.01,1320.4,1320.3999999999999
TXN00523,2025-04-23,P008,R05,SR029,C032,61,30.89,1884.29,1884.29
TXN00524,2024-08-02,P004,R04,SR022,C010,112,49.4,5532.8,5532.8
TXN00525,2025-06-22,P003,R06,SR024,C113,63,34.92,2199.96,2199.96
TXN00526,2024-05-12,P005,R01,SR025,C043,42,66.52,2793.84,2793.8399999999997
TXN00527,2024-05-02,P002,R01,SR007,C027,48,54.41,2611.68,2611.68
TXN00528,2025-06-17,P002,R03,SR003,C006,77,53.75,4138.75,4138.75
TXN00529,2024-11-15,P005,R01,SR001,C022,80,67.27,5381.6,5381.599999999999
TXN00530,2024-08-24,P004,R02,SR014,C078,97,49.44,4795.68,4795.679999999999
TXN00531,2025-12-04,P004,R04,SR022,C070,121,48.45,5862.45,5862.450000000001
TXN00532,2025-10-31,P002,R03,SR009,C053,63,53.29,3357.27,3357.27
TXN00533,2025-01-16,P007,R06,SR018,C077,58,43.9,2546.2,2546.2
TXN00534,2025-08-06,P006,R05,SR017,C115,113,28.82,3256.66,3256.66
TXN00535,2024-04-14,P007,R01,SR013,C013,146,42.75,6241.5,6241.5
TXN00536,2025-01-02,P003,R03,SR021,C003,92,34.47,3171.24,3171.24
TXN00537,2024-03-13,P002,R02,SR020,C026,81,56.37,4565.97,4565.969999999999
TXN00538,2024-10-30,P007,R03,SR003,C003,71,42.05,2985.55,2985.5499999999997
TXN00539,2025-05-01,P003,R02,SR014,C071,67,33.74,2260.58,2260.58
TXN00540,2025-09-20,P003,R02,SR008,C071,64,35.32,2260.48,2260.48
TXN00541,2025-02-10,P006,R04,SR028,C091,76,27.26,2071.76,2071.76
TXN00542,2025-10-19,P001,R06,SR030,C106,44,38.34,1686.96,1686.96
TXN00543,2024-06-21,P007,R04,SR004,C104,60,43.85,2631.0,2631.0
TXN00544,2025-02-07,P001,R05,SR023,C032,148,36.61,5418.28,5418.28
TXN00545,2024-03-09,P002,R05,SR023,C115,166,56.05,9304.3,9304.3
TXN00546,2025-07-03,P003,R04,SR010,C040,64,33.13,2120.32,2120.32
TXN00547,2024-03-01,P005,R01,SR019,C022,88,70.4,6195.2,6195.200000000001
TXN00548,2025-12-14,P007,R01,SR025,C022,88,43.53,3830.64,3830.6400000000003
TXN00549,2024-10-26,P006,R06,SR012,C087,69,29.31,2022.39,2022.3899999999999
TXN00550,2024-01-24,P004,R02,SR026,C101,102,51.44,5246.88,5246.88
TXN00551,2024-04-08,P002,R03,SR015,C030,67,57.8,3872.6,3872.6
TXN00552,2025-06-08,P001,R05,SR011,C063,104,41.87,4354.48,4354.48
TXN00553,2025-05-09,P008,R01,SR001,C057,62,30.73,1905.26,1905.26
TXN00554,2024-12-06,P003,R04,SR022,C065,44,32.73,1440.12,1440.12
TXN00555,2024-03-08,P007,R01,SR007,C057,55,43.12,2371.6,2371.6
TXN00556,2024-10-22,P001,R02,SR002,C078,211,39.49,8332.39,8332.390000000001
TXN00557,2025-12-30,P001,R06,SR012,C113,68,41.79,2841.72,2841.72
TXN00558,2025-03-18,P003,R05,SR017,C068,47,33.04,1552.88,1552.8799999999999
TXN00559,2025-08-22,P003,R04,SR016,C023,129,33.59,4333.11,4333.110000000001
TXN00560,2025-12-30,P006,R04,SR004,C065,33,29.05,958.65,958.65
TXN00561,2024-11-20,P007,R06,SR024,C106,35,43.82,1533.7,1533.7
TXN00562,2025-07-29,P002,R03,SR021,C006,81,58.75,4758.75,4758.75
TXN00563,2024-10-02,P008,R06,SR030,C118,19,33.38,634.22,634.22
TXN00564,2024-03-15,P001,R01,SR007,C012,76,40.04,3043.04,3043.04
TXN00565,2024-01-14,P006,R03,SR003,C006,80,29.51,2360.8,2360.8
TXN00566,2024-06-20,P005,R01,SR025,C013,110,70.66,7772.6,7772.599999999999
TXN00567,2025-06-03,P008,R03,SR009,C082,43,32.97,1417.71,1417.71
TXN00568,2025-04-27,P003,R03,SR015,C009,31,33.78,1047.18,1047.18
TXN00569,2024-03-02,P006,R03,SR003,C011,65,29.78,1935.7,1935.7
TXN00570,2024-05-04,P002,R03,SR021,C018,83,56.54,4692.82,4692.82
TXN00571,2025-01-02,P005,R01,SR007,C094,38,68.98,2621.24,2621.2400000000002
TXN00572,2025-06-10,P003,R04,SR004,C040,74,34.54,2555.96,2555.96
TXN00573,2025-09-11,P001,R05,SR023,C107,135,38.99,5263.65,5263.650000000001
TXN00574,2025-06-29,P007,R06,SR018,C059,97,43.51,4220.47,4220.47
TXN00575,2025-06-06,P006,R01,SR019,C064,99,28.97,2868.03,2868.0299999999997
TXN00576,2024-07-06,P001,R03,SR009,C018,69,39.0,2691.0,2691.0
TXN00577,2024-07-04,P002,R01,SR007,C060,111,51.59,5726.49,5726.490000000001
TXN00578,2024-04-10,P007,R03,SR003,C037,110,41.71,4588.1,4588.1
TXN00579,2024-11-30,P007,R02,SR002,C033,120,42.88,5145.6,5145.6
TXN00580,2025-10-03,P001,R02,SR008,C071,79,39.72,3137.88,3137.88
TXN00581,2024-06-21,P001,R01,SR007,C064,125,39.49,4936.25,4936.25
TXN00582,2025-03-02,P002,R02,SR008,C108,68,53.85,3661.8,3661.8
TXN00583,2025-12-31,P002,R01,SR025,C013,147,52.01,7645.47,7645.469999999999
TXN00584,2025-10-24,P002,R04,SR010,C065,43,54.09,2325.87,2325.8700000000003
TXN00585,2025-06-04,P006,R05,SR011,C084,130,28.61,3719.3,3719.2999999999997
TXN00586,2024-07-23,P008,R03,SR027,C072,27,33.43,902.61,902.61
TXN00587,2025-12-29,P006,R03,SR015,C011,42,28.95,1215.9,1215.8999999999999
TXN00588,2025-09-17,P002,R02,SR020,C058,119,53.97,6422.43,6422.43
TXN00589,2025-07-22,P001,R05,SR017,C117,74,38.95,2882.3,2882.3
TXN00590,2024-03-30,P001,R05,SR029,C038,52,41.9,2178.8,2178.7999999999997
TXN00591,2024-10-27,P005,R03,SR021,C003,67,68.41,4583.47,4583.469999999999
TXN00592,2025-06-13,P004,R02,SR020,C078,161,49.91,8035.51,8035.509999999999
TXN00593,2024-11-02,P001,R01,SR025,C013,160,40.47,6475.2,6475.2
TXN00594,2024-09-24,P006,R06,SR012,C045,82,29.43,2413.26,2413.2599999999998
TXN00595,2024-06-20,P006,R04,SR004,C040,84,29.41,2470.44,2470.44
TXN00596,2024-07-02,P002,R04,SR022,C104,78,55.41,4321.98,4321.98
TXN00597,2025-02-15,P004,R05,SR023,C038,56,48.98,2742.88,2742.8799999999997
TXN00598,2024-01-28,P007,R01,SR019,C031,78,45.69,3563.82,3563.8199999999997
TXN00599,2025-09-01,P006,R01,SR013,C064,88,28.96,2548.48,2548.48
TXN00600,2025-05-10,P007,R06,SR006,C085,105,41.42,4349.1,4349.1
TXN00601,2024-01-26,P003,R01,SR007,C017,32,34.38,1100.16,1100.16
TXN00602,2025-12-15,P008,R04,SR010,C103,57,30.33,1728.81,1728.81
TXN00603,2025-11-16,P008,R01,SR025,C067,97,30.87,2994.39,2994.39
TXN00604,2024-03-18,P002,R03,SR027,C018,72,53.56,3856.32,3856.32
TXN00605,2025-04-15,P005,R01,SR013,C064,107,65.49,7007.43,7007.429999999999
TXN00606,2025-11-17,P002,R01,SR001,C027,46,54.55,2509.3,2509.2999999999997
TXN00607,2025-05-29,P005,R01,SR019,C094,54,64.43,3479.22,3479.2200000000003
TXN00608,2024-09-05,P001,R01,SR001,C055,89,40.38,3593.82,3593.82
TXN00609,2025-09-12,P001,R05,SR017,C083,43,41.74,1794.82,1794.8200000000002
TXN00610,2025-08-09,P005,R05,SR005,C028,72,68.85,4957.2,4957.2
TXN00611,2024-10-25,P003,R01,SR013,C055,66,34.77,2294.82,2294.82
TXN00612,2025-02-27,P002,R02,SR026,C007,200,49.08,9816.0,9816.0
TXN00613,2024-10-25,P008,R01,SR001,C088,37,32.49,1202.13,1202.13
TXN00614,2025-10-01,P004,R05,SR023,C096,60,50.31,3018.6,3018.6000000000004
TXN00615,2024-11-10,P003,R04,SR010,C046,28,34.6,968.8,968.8000000000001
TXN00616,2024-10-19,P003,R02,SR020,C049,79,35.84,2831.36,2831.36
TXN00617,2025-01-01,P006,R01,SR013,C013,113,28.63,3235.19,3235.19
TXN00618,2024-09-10,P002,R03,SR003,C011,84,54.9,4611.6,4611.599999999999
TXN00619,2024-11-01,P005,R03,SR015,C053,29,66.97,1942.13,1942.1299999999999
TXN00620,2024-07-14,P003,R01,SR001,C060,90,35.97,3237.3,3237.2999999999997
TXN00621,2025-04-11,P005,R06,SR012,C059,105,68.16,7156.8,7156.799999999999
TXN00622,2025-06-29,P006,R01,SR001,C022,82,28.29,2319.78,2319.7799999999997
TXN00623,2025-01-19,P001,R03,SR015,C024,37,38.32,1417.84,1417.84
TXN00624,2025-09-27,P004,R02,SR026,C105,50,47.57,2378.5,2378.5
TXN00625,2025-08-28,P005,R02,SR014,C090,38,69.02,2622.76,2622.7599999999998
TXN00626,2024-07-18,P001,R04,SR010,C046,38,39.13,1486.94,1486.94
TXN00627,2024-12-23,P005,R01,SR013,C088,65,69.89,4542.85,4542.85
TXN00628,2024-07-20,P006,R05,SR005,C063,55,29.57,1626.35,1626.35
TXN00629,2025-08-19,P002,R02,SR002,C105,62,52.89,3279.18,3279.18
TXN00630,2025-11-29,P003,R05,SR017,C107,77,33.16,2553.32,2553.3199999999997
TXN00631,2024-12-11,P005,R04,SR028,C005,54,68.63,3706.02,3706.0199999999995
TXN00632,2024-10-25,P008,R04,SR028,C065,28,33.21,929.88,929.88
TXN00633,2025-06-11,P006,R03,SR015,C082,39,29.58,1153.62,1153.62
TXN00634,2025-02-07,P002,R02,SR008,C058,101,53.92,5445.92,5445.92
TXN00635,2024-05-15,P006,R02,SR014,C007,101,29.29,2958.29,2958.29
TXN00636,2025-05-13,P001,R01,SR025,C013,198,40.35,7989.3,7989.3
TXN00637,2025-05-19,P001,R02,SR014,C007,190,39.59,7522.1,7522.1
TXN00638,2024-08-08,P006,R01,SR007,C067,84,29.91,2512.44,2512.44
TXN00639,2025-01-14,P002,R04,SR016,C080,155,54.64,8469.2,8469.2
TXN00640,2024-01-18,P001,R05,SR029,C093,65,41.21,2678.65,2678.65
TXN00641,2025-11-02,P006,R02,SR020,C071,64,29.87,1911.68,1911.68
TXN00642,2024-06-27,P003,R01,SR013,C064,101,35.91,3626.91,3626.91
TXN00643,2025-07-09,P007,R02,SR020,C090,41,43.3,1775.3,1775.3
TXN00644,2025-09-20,P002,R06,SR012,C044,80,56.38,4510.4,4510.400000000001
TXN00645,2024-05-26,P007,R01,SR013,C119,40,41.72,1668.8,1668.8
TXN00646,2025-01-05,P006,R01,SR025,C111,117,31.01,3628.17,3628.17
