Transaction_ID,Date,Product_ID,Region_ID,Sales_Rep_ID,Customer_ID,Units_Sold,Unit_Price,Revenue
TXN00376,2025-03-27,P003,R06,SR024,C098,94,33.27,3127.38
TXN00377,2025-07-30,P005,R05,SR011,C081,145,66.94,9706.3
TXN00378,2024-03-12,P002,R01,SR025,C022,122,58.13,7091.86
TXN00379,2024-04-30,P003,R02,SR026,C026,61,34.98,2133.78
TXN00380,2024-11-22,P007,R01,SR013,C119,33,42.6,1405.8
TXN00381,2025-04-25,P002,R03,SR009,C006,57,54.32,3096.24
TXN00382,2025-03-21,P002,R05,SR029,C107,93,57.04,5304.72
TXN00383,2025-08-07,P007,R05,SR029,C032,98,43.6,4272.8
TXN00384,2025-10-31,P002,R01,SR007,C043,45,56.1,2524.5
TXN00385,2025-02-27,P008,R04,SR010,C046,19,31.06,590.14
TXN00386,2024-05-16,P005,R04,SR004,C048,52,68.48,3560.96
TXN00387,2025-12-30,P002,R01,SR007,C111,120,53.2,6384.0
TXN00388,2024-08-30,P005,R03,SR009,C009,42,66.87,2808.54
TXN00389,2025-01-29,P006,R01,SR001,C027,47,28.71,1349.37
TXN00390,2025-06-11,P002,R02,SR002,C042,179,51.98,9304.42
TXN00391,2024-02-19,P001,R05,SR023,C056,77,41.47,3193.19
TXN00392,2024-05-14,P001,R01,SR013,C031,156,41.36,6452.16
TXN00393,2024-02-26,P001,R04,SR022,C029,34,41.86,1423.24
TXN00394,2024-03-11,P008,R04,SR004,C091,76,32.87,2498.12
TXN00395,2025-06-23,P008,R01,SR007,C012,34,31.09,1057.06
TXN00396,2025-01-05,P006,R01,SR025,C013,129,29.76,3839.04
TXN00397,2024-07-31,P006,R01,SR001,C022,91,29.7,2702.7
TXN00398,2025-02-08,P008,R01,SR013,C017,44,32.75,1441.0
TXN00399,2025-09-12,P001,R01,SR013,C022,105,41.49,4356.45
TXN00400,2024-02-15,P001,R05,SR029,C084,163,39.68,6467.84
TXN00401,2025-08-20,P007,R02,SR008,C101,96,43.36,4162.56
TXN00402,2024-07-19,P002,R05,SR029,C093,65,53.51,3478.15
TXN00403,2024-06-22,P001,R03,SR003,C019,109,39.1,4261.9
TXN00404,2024-03-14,P007,R06,SR030,C077,78,44.6,3478.8
TXN00405,2024-08-04,P003,R05,SR011,C084,141,34.45,4857.45
TXN00406,2025-10-04,P002,R05,SR005,C020,108,52.37,5655.96
TXN00407,2024-04-25,P002,R01,SR019,C012,78,55.17,4303.26
TXN00408,2024-12-14,P008,R06,SR012,C021,48,33.15,1591.2
TXN00409,2025-02-19,P004,R05,SR023,C032,111,48.41,5373.51
TXN00410,2024-12-19,P001,R01,SR001,C027,49,39.91,1955.59
TXN00411,2024-04-09,P003,R01,SR013,C017,55,36.66,2016.3
TXN00412,2024-11-12,P006,R03,SR003,C109,46,29.26,1345.96
TXN00413,2024-04-09,P008,R02,SR026,C069,40,30.37,1214.8
TXN00414,2024-07-06,P001,R01,SR013,C060,136,41.04,5581.44
TXN00415,2024-12-20,P001,R05,SR005,C114,54,40.68,2196.72
TXN00416,2024-03-15,P005,R04,SR004,C100,64,70.74,4527.36
TXN00417,2025-10-10,P002,R01,SR013,C013,139,54.35,7554.65
TXN00418,2025-11-21,P004,R05,SR029,C056,32,49.68,1589.76
TXN00419,2024-05-20,P006,R03,SR003,C025,40,28.82,1152.8
TXN00420,2025-05-06,P001,R01,SR013,C013,183,38.93,7124.19
TXN00421,2025-02-16,P005,R02,SR014,C075,110,70.4,7744.0
TXN00422,2025-05-10,P002,R03,SR003,C018,97,55.53,5386.41
TXN00423,2024-09-29,P007,R06,SR018,C076,38,42.34,1608.92
TXN00424,2024-01-27,P003,R01,SR019,C111,171,37.68,6443.28
TXN00425,2024-12-18,P005,R03,SR027,C030,59,69.54,4102.86
TXN00426,2024-05-28,P006,R01,SR025,C017,65,28.32,1840.8
TXN00427,2025-09-22,P005,R01,SR025,C067,106,70.17,7438.02
TXN00428,2024-03-21,P007,R03,SR015,C082,53,43.03,2280.59
TXN00429,2025-10-01,P001,R01,SR013,C088,76,40.68,3091.68
TXN00430,2025-04-26,P006,R01,SR013,C060,110,28.76,3163.6
TXN00431,2024-03-21,P001,R01,SR013,C031,140,41.16,5762.4
TXN00432,2025-01-21,P008,R03,SR003,C037,77,31.41,2418.57
TXN00433,2025-12-24,P005,R02,SR008,C058,65,69.16,4495.4
TXN00434,2024-01-06,P002,R02,SR002,C101,141,54.51,7685.91
TXN00435,2025-11-16,P001,R04,SR028,C100,88,40.45,3559.6
TXN00436,2025-02-12,P001,R02,SR014,C097,40,39.3,1572.0
TXN00437,2024-02-21,P008,R02,SR020,C069,34,32.65,1110.1
TXN00438,2024-08-14,P003,R02,SR008,C071,63,33.15,2088.45
TXN00439,2024-09-05,P006,R05,SR023,C115,141,30.7,4328.7
TXN00440,2025-02-15,P005,R01,SR019,C055,61,67.15,4096.15
TXN00441,2024-06-17,P007,R05,SR023,C063,79,43.01,3397.79
TXN00442,2024-10-13,P004,R04,SR028,C091,84,49.65,4170.6
TXN00443,2024-12-05,P008,R06,SR012,C079,79,32.59,2574.61
TXN00444,2025-06-01,P004,R03,SR027,C053,90,49.08,4417.2
TXN00445,2025-08-07,P001,R02,SR014,C090,65,39.25,2551.25
TXN00446,2024-03-20,P001,R01,SR001,C055,91,42.05,3826.55
TXN00447,2025-06-04,P007,R01,SR013,C022,98,40.87,4005.26
TXN00448,2024-08-09,P004,R02,SR020,C069,44,48.48,2133.12
TXN00449,2024-07-23,P008,R05,SR011,C115,116,33.27,3859.32
TXN00450,2024-12-30,P001,R03,SR003,C082,108,41.03,4431.24
TXN00451,2024-06-13,P002,R05,SR011,C117,89,55.46,4935.94
TXN00452,2024-04-12,P006,R05,SR017,C038,48,30.34,1456.32
TXN00453,2024-10-18,P004,R05,SR029,C117,54,49.94,2696.76
TXN00454,2024-10-12,P001,R02,SR008,C097,47,40.63,1909.61
TXN00455,2024-07-12,P008,R03,SR003,C109,34,33.76,1147.84
TXN00456,2024-06-09,P005,R04,SR010,C039,92,67.56,6215.52
TXN00457,2024-11-18,P008,R01,SR007,C094,38,32.97,1252.86
TXN00458,2024-08-22,P004,R05,SR017,C093,66,48.54,3203.64
TXN00459,2024-04-14,P005,R01,SR001,C088,54,65.18,3519.72
TXN00460,2025-12-06,P006,R05,SR005,C038,41,29.42,1206.22
TXN00461,2024-03-24,P006,R01,SR025,C055,55,30.4,1672.0
TXN00462,2024-02-07,P002,R05,SR023,C056,60,56.4,3384.0
TXN00463,2025-09-29,P007,R01,SR001,C111,89,43.51,3872.39
TXN00464,2024-10-31,P002,R06,SR012,C087,78,55.15,4301.7
TXN00465,2025-12-09,P005,R03,SR009,C072,27,66.7,1800.9
TXN00466,2024-09-20,P004,R05,SR011,C063,70,53.28,3729.6
TXN00467,2024-01-01,P001,R02,SR002,C092,58,38.05,2206.9
TXN00468,2024-12-22,P001,R04,SR010,C040,101,41.1,4151.1
TXN00469,2024-06-22,P001,R02,SR020,C042,154,41.21,6346.34
TXN00470,2024-08-06,P001,R04,SR016,C005,86,39.12,3364.32
TXN00471,2025-10-06,P008,R05,SR023,C032,83,33.37,2769.71
TXN00472,2025-07-08,P008,R04,SR016,C100,45,31.81,1431.45
TXN00473,2025-05-09,P006,R02,SR026,C092,73,30.69,2240.37
TXN00474,2025-08-22,P007,R05,SR017,C115,115,42.41,4877.15
TXN00475,2025-06-17,P006,R01,SR025,C055,54,29.63,1600.02
TXN00476,2025-06-13,P001,R05,SR029,C081,162,40.02,6483.24
TXN00477,2025-07-11,P004,R01,SR007,C094,50,47.11,2355.5
TXN00478,2024-03-03,P002,R02,SR014,C036,59,51.28,3025.52
TXN00479,2024-12-14,P001,R01,SR007,C031,100,39.11,3911.0
TXN00480,2024-06-30,P008,R04,SR010,C080,99,34.94,3459.06
TXN00481,2024-12-31,P008,R01,SR019,C088,35,31.12,1089.2
TXN00482,2025-07-08,P008,R01,SR007,C057,58,31.0,1798.0
TXN00483,2025-03-29,P001,R01,SR019,C064,134,39.8,5333.2
TXN00484,2024-08-25,P003,R04,SR016,C100,55,33.07,1818.85
TXN00485,2024-02-26,P001,R01,SR007,C027,56,40.97,2294.32
TXN00486,2024-01-15,P001,R05,SR029,C083,52,40.89,2126.28
TXN00487,2024-08-14,P005,R02,SR008,C026,52,68.17,3544.84
TXN00488,2024-07-23,P006,R03,SR015,C003,57,27.39,1561.23
TXN00489,2025-08-10,P005,R04,SR028,C080,102,70.14,7154.28
TXN00490,2024-12-13,P001,R02,SR020,C090,66,41.06,2709.96
TXN00491,2025-09-22,P008,R04,SR022,C005,49,32.44,1589.56
TXN00492,2025-03-20,P003,R01,SR001,C027,42,33.92,1424.64
TXN00493,2024-11-20,P003,R01,SR019,C043,50,32.4,1620.0
TXN00494,2025-08-10,P003,R01,SR025,C064,111,34.55,3835.05
TXN00495,2024-01-04,P003,R04,SR010,C091,79,36.17,2857.43
TXN00496,2024-12-07,P001,R06,SR024,C061,123,39.33,4837.59
TXN00497,2024-09-17,P003,R06,SR024,C066,114,32.03,3651.42
TXN00498,2025-06-05,P002,R05,SR029,C115,120,54.58,6549.6
TXN00499,2025-06-04,P002,R06,SR018,C118,44,55.78,2454.32
TXN00500,2025-03-29,P006,R01,SR019,C088,64,28.57,1828.48
TXN00501,2024-03-11,P007,R06,SR030,C076,60,44.85,2691.0
TXN00502,2025-02-03,P002,R02,SR014,C058,102,55.44,5654.88
TXN00503,2025-07-19,P003,R01,SR013,C094,78,35.7,2784.6
TXN00504,2025-09-25,P001,R03,SR021,C054,98,38.06,3729.88
TXN00505,2024-06-21,P002,R01,SR013,C060,117,60.27,7051.59
TXN00506,2024-12-29,P001,R01,SR007,C013,130,39.51,5136.3
TXN00507,2024-06-04,P007,R01,SR025,C067,120,41.17,4940.4
TXN00508,2024-03-07,P001,R06,SR024,C089,57,40.44,2305.08
TXN00509,2024-09-04,P002,R01,SR007,C017,38,55.77,2119.26
TXN00510,2025-05-22,P008,R02,SR002,C033,127,33.58,4264.66
TXN00511,2025-02-26,P001,R01,SR001,C111,174,39.63,6895.62
TXN00512,2024-02-10,P002,R02,SR002,C075,184,56.21,10342.64
TXN00513,2024-04-08,P008,R06,SR018,C066,62,32.74,2029.88
TXN00514,2025-12-29,P001,R01,SR007,C012,65,38.53,2504.45
TXN00515,2025-04-17,P002,R02,SR020,C108,96,50.69,4866.24
TXN00516,2025-09-14,P005,R01,SR013,C017,32,68.77,2200.64
TXN00517,2025-02-06,P002,R03,SR003,C014,140,52.26,7316.4
TXN00518,2025-02-04,P002,R01,SR025,C022,130,57.12,7425.6
TXN00519,2024-11-14,P007,R04,SR022,C070,119,43.17,5137.23
TXN00520,2024-12-16,P003,R03,SR027,C009,44,33.94,1493.36
TXN00521,2024-01-31,P001,R02,SR026,C071,100,39.91,3991.0
TXN00522,2025-07-04,P003,R01,SR007,C027,40,33.01,1320.4
TXN00523,2025-04-23,P008,R05,SR029,C032,61,30.89,1884.29
TXN00524,2024-08-02,P004,R04,SR022,C010,112,49.4,5532.8
TXN00525,2025-06-22,P003,R06,SR024,C113,63,34.92,2199.96
TXN00526,2024-05-12,P005,R01,SR025,C043,42,66.52,2793.84
TXN00527,2024-05-02,P002,R01,SR007,C027,48,54.41,2611.68
TXN00528,2025-06-17,P002,R03,SR003,C006,77,53.75,4138.75
TXN00529,2024-11-15,P005,R01,SR001,C022,80,67.27,5381.6
TXN00530,2024-08-24,P004,R02,SR014,C078,97,49.44,4795.68
TXN00531,2025-12-04,P004,R04,SR022,C070,121,48.45,5862.45
TXN00532,2025-10-31,P002,R03,SR009,C053,63,53.29,3357.27
TXN00533,2025-01-16,P007,R06,SR018,C077,58,43.9,2546.2
TXN00534,2025-08-06,P006,R05,SR017,C115,113,28.82,3256.66
TXN00535,2024-04-14,P007,R01,SR013,C013,146,42.75,6241.5
TXN00536,2025-01-02,P003,R03,SR021,C003,92,34.47,3171.24
TXN00537,2024-03-13,P002,R02,SR020,C026,81,56.37,4565.97
TXN00538,2024-10-30,P007,R03,SR003,C003,71,42.05,2985.55
TXN00539,2025-05-01,P003,R02,SR014,C071,67,33.74,2260.58
TXN00540,2025-09-20,P003,R02,SR008,C071,64,35.32,2260.48
TXN00541,2025-02-10,P006,R04,SR028,C091,76,27.26,2071.76
TXN00542,2025-10-19,P001,R06,SR030,C106,44,38.34,1686.96
TXN00543,2024-06-21,P007,R04,SR004,C104,60,43.85,2631.0
TXN00544,2025-02-07,P001,R05,SR023,C032,148,36.61,5418.28
TXN00545,2024-03-09,P002,R05,SR023,C115,166,56.05,9304.3
TXN00546,2025-07-03,P003,R04,SR010,C040,64,33.13,2120.32
TXN00547,2024-03-01,P005,R01,SR019,C022,88,70.4,6195.2
TXN00548,2025-12-14,P007,R01,SR025,C022,88,43.53,3830.64
TXN00549,2024-10-26,P006,R06,SR012,C087,69,29.31,2022.39
TXN00550,2024-01-24,P004,R02,SR026,C101,102,51.44,5246.88
TXN00551,2024-04-08,P002,R03,SR015,C030,67,57.8,3872.6
TXN00552,2025-06-08,P001,R05,SR011,C063,104,41.87,4354.48
TXN00553,2025-05-09,P008,R01,SR001,C057,62,30.73,1905.26
TXN00554,2024-12-06,P003,R04,SR022,C065,44,32.73,1440.12
TXN00555,2024-03-08,P007,R01,SR007,C057,55,43.12,2371.6
TXN00556,2024-10-22,P001,R02,SR002,C078,211,39.49,8332.39
TXN00557,2025-12-30,P001,R06,SR012,C113,68,41.79,2841.72
TXN00558,2025-03-18,P003,R05,SR017,C068,47,33.04,1552.88
TXN00559,2025-08-22,P003,R04,SR016,C023,129,33.59,4333.11
TXN00560,2025-12-30,P006,R04,SR004,C065,33,29.05,958.65
TXN00561,2024-11-20,P007,R06,SR024,C106,35,43.82,1533.7
TXN00562,2025-07-29,P002,R03,SR021,C006,81,58.75,4758.75
TXN00563,2024-10-02,P008,R06,SR030,C118,19,33.38,634.22
TXN00564,2024-03-15,P001,R01,SR007,C012,76,40.04,3043.04
TXN00565,2024-01-14,P006,R03,SR003,C006,80,29.51,2360.8
TXN00566,2024-06-20,P005,R01,SR025,C013,110,70.66,7772.6
TXN00567,2025-06-03,P008,R03,SR009,C082,43,32.97,1417.71
TXN00568,2025-04-27,P003,R03,SR015,C009,31,33.78,1047.18
TXN00569,2024-03-02,P006,R03,SR003,C011,65,29.78,1935.7
TXN00570,2024-05-04,P002,R03,SR021,C018,83,56.54,4692.82
TXN00571,2025-01-02,P005,R01,SR007,C094,38,68.98,2621.24
TXN00572,2025-06-10,P003,R04,SR004,C040,74,34.54,2555.96
TXN00573,2025-09-11,P001,R05,SR023,C107,135,38.99,5263.65
TXN00574,2025-06-29,P007,R06,SR018,C059,97,43.51,4220.47
TXN00575,2025-06-06,P006,R01,SR019,C064,99,28.97,2868.03
TXN00576,2024-07-06,P001,R03,SR009,C018,69,39.0,2691.0
TXN00577,2024-07-04,P002,R01,SR007,C060,111,51.59,5726.49
TXN00578,2024-04-10,P007,R03,SR003,C037,110,41.71,4588.1
TXN00579,2024-11-30,P007,R02,SR002,C033,120,42.88,5145.6
TXN00580,2025-10-03,P001,R02,SR008,C071,79,39.72,3137.88
TXN00581,2024-06-21,P001,R01,SR007,C064,125,39.49,4936.25
TXN00582,2025-03-02,P002,R02,SR008,C108,68,53.85,3661.8
TXN00583,2025-12-31,P002,R01,SR025,C013,147,52.01,7645.47
TXN00584,2025-10-24,P002,R04,SR010,C065,43,54.09,2325.87
TXN00585,2025-06-04,P006,R05,SR011,C084,130,28.61,3719.3
TXN00586,2024-07-23,P008,R03,SR027,C072,27,33.43,902.61
TXN00587,2025-12-29,P006,R03,SR015,C011,42,28.95,1215.9
TXN00588,2025-09-17,P002,R02,SR020,C058,119,53.97,6422.43
TXN00589,2025-07-22,P001,R05,SR017,C117,74,38.95,2882.3
TXN00590,2024-03-30,P001,R05,SR029,C038,52,41.9,2178.8
TXN00591,2024-10-27,P005,R03,SR021,C003,67,68.41,4583.47
TXN00592,2025-06-13,P004,R02,SR020,C078,161,49.91,8035.51
TXN00593,2024-11-02,P001,R01,SR025,C013,160,40.47,6475.2
TXN00594,2024-09-24,P006,R06,SR012,C045,82,29.43,2413.26
TXN00595,2024-06-20,P006,R04,SR004,C040,84,29.41,2470.44
TXN00596,2024-07-02,P002,R04,SR022,C104,78,55.41,4321.98
TXN00597,2025-02-15,P004,R05,SR023,C038,56,48.98,2742.88
TXN00598,2024-01-28,P007,R01,SR019,C031,78,45.69,3563.82
TXN00599,2025-09-01,P006,R01,SR013,C064,88,28.96,2548.48
TXN00600,2025-05-10,P007,R06,SR006,C085,105,41.42,4349.1
TXN00601,2024-01-26,P003,R01,SR007,C017,32,34.38,1100.16
TXN00602,2025-12-15,P008,R04,SR010,C103,57,30.33,1728.81
TXN00603,2025-11-16,P008,R01,SR025,C067,97,30.87,2994.39
TXN00604,2024-03-18,P002,R03,SR027,C018,72,53.56,3856.32
TXN00605,2025-04-15,P005,R01,SR013,C064,107,65.49,7007.43
TXN00606,2025-11-17,P002,R01,SR001,C027,46,54.55,2509.3
TXN00607,2025-05-29,P005,R01,SR019,C094,54,64.43,3479.22
TXN00608,2024-09-05,P001,R01,SR001,C055,89,40.38,3593.82
TXN00609,2025-09-12,P001,R05,SR017,C083,43,41.74,1794.82
TXN00610,2025-08-09,P005,R05,SR005,C028,72,68.85,4957.2
TXN00611,2024-10-25,P003,R01,SR013,C055,66,34.77,2294.82
TXN00612,2025-02-27,P002,R02,SR026,C007,200,49.08,9816.0
TXN00613,2024-10-25,P008,R01,SR001,C088,37,32.49,1202.13
TXN00614,2025-10-01,P004,R05,SR023,C096,60,50.31,3018.6
TXN00615,2024-11-10,P003,R04,SR010,C046,28,34.6,968.8
TXN00616,2024-10-19,P003,R02,SR020,C049,79,35.84,2831.36
TXN00617,2025-01-01,P006,R01,SR013,C013,113,28.63,3235.19
TXN00618,2024-09-10,P002,R03,SR003,C011,84,54.9,4611.6
TXN00619,2024-11-01,P005,R03,SR015,C053,29,66.97,1942.13
TXN00620,2024-07-14,P003,R01,SR001,C060,90,35.97,3237.3
TXN00621,2025-04-11,P005,R06,SR012,C059,105,68.16,7156.8
TXN00622,2025-06-29,P006,R01,SR001,C022,82,28.29,2319.78
TXN00623,2025-01-19,P001,R03,SR015,C024,37,38.32,1417.84
TXN00624,2025-09-27,P004,R02,SR026,C105,50,47.57,2378.5
TXN00625,2025-08-28,P005,R02,SR014,C090,38,69.02,2622.76
TXN00626,2024-07-18,P001,R04,SR010,C046,38,39.13,1486.94
TXN00627,2024-12-23,P005,R01,SR013,C088,65,69.89,4542.85
TXN00628,2024-07-20,P006,R05,SR005,C063,55,29.57,1626.35
TXN00629,2025-08-19,P002,R02,SR002,C105,62,52.89,3279.18
TXN00630,2025-11-29,P003,R05,SR017,C107,77,33.16,2553.32
TXN00631,2024-12-11,P005,R04,SR028,C005,54,68.63,3706.02
TXN00632,2024-10-25,P008,R04,SR028,C065,28,33.21,929.88
TXN00633,2025-06-11,P006,R03,SR015,C082,39,29.58,1153.62
TXN00634,2025-02-07,P002,R02,SR008,C058,101,53.92,5445.92
TXN00635,2024-05-15,P006,R02,SR014,C007,101,29.29,2958.29
TXN00636,2025-05-13,P001,R01,SR025,C013,198,40.35,7989.3
TXN00637,2025-05-19,P001,R02,SR014,C007,190,39.59,7522.1
TXN00638,2024-08-08,P006,R01,SR007,C067,84,29.91,2512.44
TXN00639,2025-01-14,P002,R04,SR016,C080,155,54.64,8469.2
TXN00640,2024-01-18,P001,R05,SR029,C093,65,41.21,2678.65
TXN00641,2025-11-02,P006,R02,SR020,C071,64,29.87,1911.68
TXN00642,2024-06-27,P003,R01,SR013,C064,101,35.91,3626.91
TXN00643,2025-07-09,P007,R02,SR020,C090,41,43.3,1775.3
TXN00644,2025-09-20,P002,R06,SR012,C044,80,56.38,4510.4
TXN00645,2024-05-26,P007,R01,SR013,C119,40,41.72,1668.8
TXN00646,2025-01-05,P006,R01,SR025,C111,117,31.01,3628.17
TXN00647,2024-07-01,P003,R01,SR019,C088,64,32.95,2108.8
TXN00648,2024-03-29,P005,R05,SR011,C107,125,68.06,8507.5
TXN00649,2025-06-16,P002,R05,SR011,C093,82,53.84,4414.88
TXN00650,2024-12-12,P005,R02,SR014,C092,36,67.91,2444.76
TXN00651,2025-04-17,P005,R02,SR002,C101,116,66.88,7758.08
TXN00652,2025-06-13,P004,R03,SR021,C109,57,48.22,2748.54
TXN00653,2025-08-08,P006,R04,SR022,C070,109,28.25,3079.25
TXN00654,2024-06-15,P006,R01,SR001,C031,68,27.98,1902.64
TXN00655,2025-02-21,P003,R01,SR007,C031,68,33.12,2252.16
TXN00656,2024-01-07,P002,R04,SR028,C005,90,,4909.5
TXN00657,2024-02-13,P007,R01,SR013,C088,75,43.9,3292.5
TXN00658,2025-08-16,P002,R01,SR007,C027,44,54.36,2391.84
TXN00659,2024-07-02,P006,R01,SR001,C031,72,27.94,2011.68
TXN00660,2025-09-16,P003,R01,SR025,C055,57,33.36,1901.52
TXN00661,2024-07-10,P003,R01,SR019,C119,41,35.9,1471.9
TXN00662,2024-02-02,P004,R02,SR008,C036,33,47.57,1569.81
TXN00663,2024-02-16,P005,R03,SR009,C054,43,63.04,2710.72
TXN00664,2024-12-21,P005,R05,SR017,C084,107,69.87,7476.09
TXN00665,2025-06-17,P007,R01,SR013,C013,104,41.36,4301.44
TXN00666,2024-01-06,P002,R99,SR007,C111,145,56.87,8246.15
TXN00667,2024-06-08,P002,R02,SR002,C071,98,57.88,5672.24
TXN00668,2024-10-17,P004,R01,SR025,C043,31,48.34,1498.54
TXN00669,2024-02-11,P001,R03,SR015,C109,38,39.27,1492.26
TXN00670,2025-03-16,P004,R01,SR007,C111,117,49.61,5804.37
TXN00671,2024-06-25,P003,R02,SR014,C058,66,34.1,2250.6
TXN00672,2024-09-08,P001,R02,SR026,C090,59,40.36,2381.24
TXN00673,2025-09-18,P003,R02,SR026,C071,85,34.4,2924.0
TXN00674,2025-07-27,P003,R05,SR029,C063,63,34.67,2184.21
TXN00675,2025-12-13,P001,R03,SR027,C054,89,37.99,3381.11
TXN00676,2024-08-03,P004,R01,SR025,C027,49,46.32,2269.68
TXN00677,2025-07-02,P008,R06,SR024,C015,90,32.87,2958.3
TXN00678,2024-03-26,P002,R03,SR021,C041,81,55.82,4521.42
TXN00679,2025-03-02,P008,R02,SR002,C033,129,30.42,3924.18
TXN00680,2024-06-05,P001,R05,SR029,C081,121,39.29,4754.09
TXN00681,2025-06-05,P008,R03,SR021,C037,75,31.52,2364.0
TXN00682,2024-08-21,P002,R03,SR015,C082,54,57.24,3090.96
TXN00683,2025-04-20,P002,R01,SR007,C031,91,53.52,4870.32
TXN00684,2024-01-03,P001,R06,SR018,C118,49,37.47,1836.03
TXN00685,2025-01-01,P002,R05,SR011,C038,68,56.96,3873.28
TXN00686,2024-03-31,P001,R01,SR019,C017,62,39.98,2478.76
TXN00687,2025-12-11,P001,R04,SR016,C065,62,38.63,2395.06
TXN00688,2024-10-08,P007,R01,SR019,C057,68,41.98,2854.64
TXN00689,2025-06-27,P008,R04,SR004,C010,92,32.04,2947.68
TXN00690,2025-10-05,P002,R03,SR027,C014,103,53.77,5538.31
TXN00691,2025-04-13,P001,R01,SR001,C031,97,37.99,3685.03
TXN00692,2025-11-10,P003,R06,SR024,C116,38,34.61,1315.18
TXN00693,2024-09-02,P004,R01,SR007,C055,36,51.75,1863.0
TXN00694,2024-03-15,P001,R02,SR026,C033,179,39.47,7065.13
TXN00695,2024-01-14,P006,R02,SR026,C042,95,30.67,2913.65
TXN00696,2024-10-23,P001,R02,SR020,C075,156,40.24,6277.44
TXN00697,2025-12-22,P002,R04,SR016,C004,40,57.64,2305.6
TXN00698,2025-01-07,P006,R01,SR007,C027,36,28.67,1032.12
TXN00699,2025-01-14,P001,R04,SR004,C039,139,39.32,5465.48
TXN00700,2025-03-03,P008,R02,SR026,C101,91,32.0,2912.0
TXN00701,2025-03-11,P006,R05,SR029,C068,38,28.11,1068.18
TXN00702,2024-10-06,P002,R05,SR023,C117,71,55.34,3929.14
TXN00703,2025-03-20,P002,R02,SR014,C071,73,56.4,4117.2
TXN00704,2025-03-20,P008,R05,SR029,C084,78,34.37,2680.86
TXN00705,2025-06-24,P002,R03,SR015,C053,53,56.19,2978.07
TXN00706,2025-06-14,P005,R01,SR025,C031,69,69.22,4776.18
TXN00707,2024-02-27,P001,R02,SR026,C092,68,39.16,2662.88
TXN00708,2024-08-27,P005,R01,SR013,C017,50,64.07,3203.5
TXN00709,2025-03-02,P002,R05,SR023,C056,63,56.42,3554.46
TXN00710,2024-06-29,P002,R04,SR010,C100,65,57.3,3724.5
TXN00711,2025-06-02,P006,R02,SR014,C049,98,30.03,2942.94
TXN00712,2024-02-20,P005,R06,SR018,C098,78,70.07,5465.46
TXN00713,2025-04-03,P007,R02,SR014,C078,137,43.51,5960.87
TXN00714,2024-09-22,P008,R06,SR018,C113,34,32.92,1119.28
TXN00715,2024-01-18,P001,R01,SR007,C055,71,38.77,2752.67
TXN00716,2025-12-29,P002,R01,SR019,C067,170,52.58,8938.6
TXN00717,2025-10-21,P006,R01,SR019,C027,30,29.5,885.0
TXN00718,2024-06-22,P003,R06,SR012,C077,92,35.04,3223.68
TXN00719,2024-08-07,P005,R04,SR010,C005,46,66.88,3076.48
TXN00720,2024-01-30,P003,R03,SR009,C053,48,35.08,1683.84
TXN00721,2025-10-18,P002,R05,SR011,C096,86,55.92,4809.12
TXN00722,2024-08-30,P003,R06,SR018,C021,48,33.12,1589.76
TXN00723,2024-01-21,P008,R06,SR006,C021,55,34.02,1871.1
TXN00724,2025-04-17,P006,R04,SR010,C046,23,30.09,692.07
TXN00725,2024-04-26,P002,R05,SR029,C056,55,53.74,2955.7
TXN00726,2025-12-03,P005,R02,SR002,C007,162,69.25,11218.5
TXN00727,2025-03-26,P002,R01,SR013,C012,62,52.96,3283.52
TXN00728,2025-04-17,P001,R01,SR019,C067,216,40.28,8700.48
TXN00729,2025-11-13,P001,R01,SR013,C031,129,40.71,5251.59
TXN00730,2025-04-07,P003,R01,SR025,C022,67,35.03,2347.01
TXN00731,2025-11-13,P007,R05,SR011,C038,38,45.9,1744.2
TXN00732,2025-10-29,P002,R02,SR026,C078,164,55.01,9021.64
TXN00733,2025-10-31,P002,R02,SR026,C036,50,56.73,2836.5
TXN00734,2024-01-18,P003,R04,SR010,C102,78,35.18,2744.04
TXN00735,2024-04-26,P003,R01,SR013,C064,104,32.51,3381.04
TXN00736,2025-01-27,P001,R01,SR013,C022,134,37.73,5055.82
TXN00737,2024-11-26,P002,R02,SR020,C101,118,57.29,6760.22
TXN00738,2025-10-31,P007,R03,SR027,C019,73,44.74,3266.02
TXN00739,2024-12-16,P004,R01,SR007,C013,107,48.08,5144.56
TXN00740,2025-12-04,P005,R02,SR002,C108,77,67.38,5188.26
TXN00741,2025-12-11,P005,R02,SR002,C078,169,66.51,11240.19
TXN00742,2024-05-08,P008,R04,SR010,C010,88,32.35,2846.8
TXN00743,2025-11-06,P001,R01,SR025,C060,103,39.99,4118.97
TXN00744,2025-04-29,P001,R05,SR029,C063,96,41.81,4013.76
TXN00745,2025-02-01,P006,R02,SR008,C108,77,29.58,2277.66
TXN00746,2025-06-08,P003,R02,SR026,C078,177,33.81,5984.37
TXN00747,2025-10-29,P003,R04,SR016,C091,92,34.44,3168.48
TXN00748,2025-10-31,P007,R01,SR007,C111,96,43.41,4167.36
TXN00749,2024-12-13,P001,R02,SR014,C042,110,39.25,4317.5
TXN00750,2025-06-02,P003,R04,SR028,C029,39,33.16,1293.24
TXN00751,2025-04-07,P005,R02,SR014,C071,62,66.57,4127.34
TXN00752,2025-04-14,P002,R02,SR008,C058,105,52.9,5554.5
